image,label,label_id
dataset/images/hispa/102448.jpg,hispa,7
dataset/images/hispa/101490.jpg,hispa,7
dataset/images/brown_spot/108770.jpg,brown_spot,4
dataset/images/bacterial_panicle_blight/106475.jpg,bacterial_panicle_blight,2
dataset/images/normal/108490.jpg,normal,8
dataset/images/normal/104466.jpg,normal,8
dataset/images/bacterial_leaf_blight/103174.jpg,bacterial_leaf_blight,0
dataset/images/hispa/109786.jpg,hispa,7
dataset/images/blast/103622.jpg,blast,3
dataset/images/blast/108488.jpg,blast,3
dataset/images/normal/110237.jpg,normal,8
dataset/images/downy_mildew/108689.jpg,downy_mildew,6
dataset/images/hispa/106262.jpg,hispa,7
dataset/images/tungro/103713.jpg,tungro,9
dataset/images/hispa/106561.jpg,hispa,7
dataset/images/blast/105497.jpg,blast,3
dataset/images/tungro/106116.jpg,tungro,9
dataset/images/bacterial_panicle_blight/106283.jpg,bacterial_panicle_blight,2
dataset/images/normal/103306.jpg,normal,8
dataset/images/downy_mildew/108427.jpg,downy_mildew,6
dataset/images/downy_mildew/105400.jpg,downy_mildew,6
dataset/images/tungro/101442.jpg,tungro,9
dataset/images/dead_heart/102926.jpg,dead_heart,5
dataset/images/bacterial_panicle_blight/104197.jpg,bacterial_panicle_blight,2
dataset/images/normal/100776.jpg,normal,8
dataset/images/hispa/101905.jpg,hispa,7
dataset/images/brown_spot/100368.jpg,brown_spot,4
dataset/images/blast/104392.jpg,blast,3
dataset/images/brown_spot/109224.jpg,brown_spot,4
dataset/images/normal/106444.jpg,normal,8
dataset/images/normal/104089.jpg,normal,8
dataset/images/normal/108774.jpg,normal,8
dataset/images/brown_spot/108006.jpg,brown_spot,4
dataset/images/dead_heart/106577.jpg,dead_heart,5
dataset/images/bacterial_leaf_streak/109858.jpg,bacterial_leaf_streak,1
dataset/images/dead_heart/103717.jpg,dead_heart,5
dataset/images/tungro/104766.jpg,tungro,9
dataset/images/hispa/108004.jpg,hispa,7
dataset/images/dead_heart/109988.jpg,dead_heart,5
dataset/images/brown_spot/101339.jpg,brown_spot,4
dataset/images/blast/106172.jpg,blast,3
dataset/images/blast/102892.jpg,blast,3
dataset/images/hispa/105621.jpg,hispa,7
dataset/images/normal/104450.jpg,normal,8
dataset/images/tungro/101330.jpg,tungro,9
dataset/images/normal/103179.jpg,normal,8
dataset/images/tungro/107884.jpg,tungro,9
dataset/images/blast/107843.jpg,blast,3
dataset/images/normal/101860.jpg,normal,8
dataset/images/normal/109426.jpg,normal,8
dataset/images/downy_mildew/101114.jpg,downy_mildew,6
dataset/images/tungro/105760.jpg,tungro,9
dataset/images/hispa/102176.jpg,hispa,7
dataset/images/brown_spot/103492.jpg,brown_spot,4
dataset/images/hispa/102386.jpg,hispa,7
dataset/images/blast/101875.jpg,blast,3
dataset/images/blast/110283.jpg,blast,3
dataset/images/tungro/105189.jpg,tungro,9
dataset/images/normal/100884.jpg,normal,8
dataset/images/normal/105914.jpg,normal,8
dataset/images/brown_spot/100555.jpg,brown_spot,4
dataset/images/hispa/108880.jpg,hispa,7
dataset/images/hispa/102421.jpg,hispa,7
dataset/images/bacterial_leaf_streak/110173.jpg,bacterial_leaf_streak,1
dataset/images/blast/108070.jpg,blast,3
dataset/images/tungro/108930.jpg,tungro,9
dataset/images/bacterial_leaf_blight/104432.jpg,bacterial_leaf_blight,0
dataset/images/normal/104542.jpg,normal,8
dataset/images/hispa/102614.jpg,hispa,7
dataset/images/downy_mildew/101246.jpg,downy_mildew,6
dataset/images/normal/108913.jpg,normal,8
dataset/images/brown_spot/104201.jpg,brown_spot,4
dataset/images/blast/101007.jpg,blast,3
dataset/images/tungro/104521.jpg,tungro,9
dataset/images/bacterial_leaf_streak/107982.jpg,bacterial_leaf_streak,1
dataset/images/tungro/100021.jpg,tungro,9
dataset/images/dead_heart/104721.jpg,dead_heart,5
dataset/images/dead_heart/100146.jpg,dead_heart,5
dataset/images/normal/107655.jpg,normal,8
dataset/images/dead_heart/107127.jpg,dead_heart,5
dataset/images/blast/110019.jpg,blast,3
dataset/images/dead_heart/106733.jpg,dead_heart,5
dataset/images/hispa/109708.jpg,hispa,7
dataset/images/brown_spot/102525.jpg,brown_spot,4
dataset/images/blast/109742.jpg,blast,3
dataset/images/hispa/105379.jpg,hispa,7
dataset/images/hispa/105295.jpg,hispa,7
dataset/images/dead_heart/107083.jpg,dead_heart,5
dataset/images/tungro/108495.jpg,tungro,9
dataset/images/dead_heart/102953.jpg,dead_heart,5
dataset/images/normal/106954.jpg,normal,8
dataset/images/hispa/104599.jpg,hispa,7
dataset/images/blast/105293.jpg,blast,3
dataset/images/dead_heart/107660.jpg,dead_heart,5
dataset/images/tungro/109853.jpg,tungro,9
dataset/images/blast/108941.jpg,blast,3
dataset/images/hispa/105035.jpg,hispa,7
dataset/images/tungro/109892.jpg,tungro,9
dataset/images/dead_heart/109357.jpg,dead_heart,5
dataset/images/blast/105507.jpg,blast,3
dataset/images/hispa/109778.jpg,hispa,7
dataset/images/blast/102687.jpg,blast,3
dataset/images/downy_mildew/105863.jpg,downy_mildew,6
dataset/images/tungro/108197.jpg,tungro,9
dataset/images/bacterial_leaf_blight/102659.jpg,bacterial_leaf_blight,0
dataset/images/blast/109705.jpg,blast,3
dataset/images/tungro/104949.jpg,tungro,9
dataset/images/dead_heart/109343.jpg,dead_heart,5
dataset/images/bacterial_panicle_blight/103733.jpg,bacterial_panicle_blight,2
dataset/images/hispa/109886.jpg,hispa,7
dataset/images/blast/100118.jpg,blast,3
dataset/images/brown_spot/110029.jpg,brown_spot,4
dataset/images/blast/109311.jpg,blast,3
dataset/images/bacterial_panicle_blight/110376.jpg,bacterial_panicle_blight,2
dataset/images/downy_mildew/101022.jpg,downy_mildew,6
dataset/images/bacterial_panicle_blight/109077.jpg,bacterial_panicle_blight,2
dataset/images/blast/106998.jpg,blast,3
dataset/images/hispa/104288.jpg,hispa,7
dataset/images/blast/103619.jpg,blast,3
dataset/images/bacterial_leaf_blight/108429.jpg,bacterial_leaf_blight,0
dataset/images/bacterial_leaf_blight/108150.jpg,bacterial_leaf_blight,0
dataset/images/blast/106609.jpg,blast,3
dataset/images/normal/105703.jpg,normal,8
dataset/images/hispa/101155.jpg,hispa,7
dataset/images/normal/105606.jpg,normal,8
dataset/images/tungro/108922.jpg,tungro,9
dataset/images/blast/103178.jpg,blast,3
dataset/images/hispa/108127.jpg,hispa,7
dataset/images/tungro/108035.jpg,tungro,9
dataset/images/brown_spot/102063.jpg,brown_spot,4
dataset/images/bacterial_panicle_blight/102013.jpg,bacterial_panicle_blight,2
dataset/images/dead_heart/105941.jpg,dead_heart,5
dataset/images/blast/109165.jpg,blast,3
dataset/images/downy_mildew/110148.jpg,downy_mildew,6
dataset/images/blast/105264.jpg,blast,3
dataset/images/tungro/100357.jpg,tungro,9
dataset/images/normal/102147.jpg,normal,8
dataset/images/normal/106502.jpg,normal,8
dataset/images/blast/101250.jpg,blast,3
dataset/images/hispa/109868.jpg,hispa,7
dataset/images/normal/102080.jpg,normal,8
dataset/images/hispa/103005.jpg,hispa,7
dataset/images/normal/106187.jpg,normal,8
dataset/images/dead_heart/102891.jpg,dead_heart,5
dataset/images/dead_heart/107074.jpg,dead_heart,5
dataset/images/hispa/105252.jpg,hispa,7
dataset/images/downy_mildew/103682.jpg,downy_mildew,6
dataset/images/hispa/104349.jpg,hispa,7
dataset/images/blast/100500.jpg,blast,3
dataset/images/normal/107425.jpg,normal,8
dataset/images/hispa/106630.jpg,hispa,7
dataset/images/bacterial_leaf_blight/101809.jpg,bacterial_leaf_blight,0
dataset/images/normal/109613.jpg,normal,8
dataset/images/brown_spot/103687.jpg,brown_spot,4
dataset/images/blast/104939.jpg,blast,3
dataset/images/brown_spot/109837.jpg,brown_spot,4
dataset/images/normal/108709.jpg,normal,8
dataset/images/brown_spot/107898.jpg,brown_spot,4
dataset/images/brown_spot/105387.jpg,brown_spot,4
dataset/images/brown_spot/107690.jpg,brown_spot,4
dataset/images/normal/105431.jpg,normal,8
dataset/images/blast/103224.jpg,blast,3
dataset/images/bacterial_leaf_blight/108725.jpg,bacterial_leaf_blight,0
dataset/images/dead_heart/107635.jpg,dead_heart,5
dataset/images/downy_mildew/106540.jpg,downy_mildew,6
dataset/images/bacterial_leaf_streak/105589.jpg,bacterial_leaf_streak,1
dataset/images/downy_mildew/108813.jpg,downy_mildew,6
dataset/images/hispa/106452.jpg,hispa,7
dataset/images/blast/109508.jpg,blast,3
dataset/images/brown_spot/104033.jpg,brown_spot,4
dataset/images/blast/109823.jpg,blast,3
dataset/images/dead_heart/109310.jpg,dead_heart,5
dataset/images/hispa/100005.jpg,hispa,7
dataset/images/blast/108742.jpg,blast,3
dataset/images/hispa/107000.jpg,hispa,7
dataset/images/hispa/105356.jpg,hispa,7
dataset/images/hispa/101315.jpg,hispa,7
dataset/images/normal/104775.jpg,normal,8
dataset/images/dead_heart/109798.jpg,dead_heart,5
dataset/images/downy_mildew/100596.jpg,downy_mildew,6
dataset/images/downy_mildew/105326.jpg,downy_mildew,6
dataset/images/brown_spot/103930.jpg,brown_spot,4
dataset/images/brown_spot/103688.jpg,brown_spot,4
dataset/images/tungro/106288.jpg,tungro,9
dataset/images/brown_spot/100838.jpg,brown_spot,4
dataset/images/dead_heart/101443.jpg,dead_heart,5
dataset/images/bacterial_leaf_blight/102475.jpg,bacterial_leaf_blight,0
dataset/images/normal/106614.jpg,normal,8
dataset/images/dead_heart/109215.jpg,dead_heart,5
dataset/images/tungro/108194.jpg,tungro,9
dataset/images/brown_spot/102419.jpg,brown_spot,4
dataset/images/normal/102707.jpg,normal,8
dataset/images/hispa/108594.jpg,hispa,7
dataset/images/blast/103131.jpg,blast,3
dataset/images/brown_spot/103128.jpg,brown_spot,4
dataset/images/brown_spot/100863.jpg,brown_spot,4
dataset/images/tungro/105463.jpg,tungro,9
dataset/images/blast/108763.jpg,blast,3
dataset/images/tungro/100910.jpg,tungro,9
dataset/images/bacterial_leaf_blight/103319.jpg,bacterial_leaf_blight,0
dataset/images/hispa/100860.jpg,hispa,7
dataset/images/blast/106130.jpg,blast,3
dataset/images/normal/105461.jpg,normal,8
dataset/images/normal/104087.jpg,normal,8
dataset/images/blast/103478.jpg,blast,3
dataset/images/blast/105679.jpg,blast,3
dataset/images/normal/107581.jpg,normal,8
dataset/images/brown_spot/101376.jpg,brown_spot,4
dataset/images/hispa/100650.jpg,hispa,7
dataset/images/dead_heart/107338.jpg,dead_heart,5
dataset/images/brown_spot/109028.jpg,brown_spot,4
dataset/images/blast/109743.jpg,blast,3
dataset/images/bacterial_leaf_blight/106232.jpg,bacterial_leaf_blight,0
dataset/images/normal/103028.jpg,normal,8
dataset/images/hispa/108113.jpg,hispa,7
dataset/images/tungro/104765.jpg,tungro,9
dataset/images/normal/109156.jpg,normal,8
dataset/images/tungro/107748.jpg,tungro,9
dataset/images/hispa/106165.jpg,hispa,7
dataset/images/brown_spot/104625.jpg,brown_spot,4
dataset/images/normal/101741.jpg,normal,8
dataset/images/blast/109909.jpg,blast,3
dataset/images/tungro/103588.jpg,tungro,9
dataset/images/hispa/106304.jpg,hispa,7
dataset/images/tungro/100241.jpg,tungro,9
dataset/images/blast/102538.jpg,blast,3
dataset/images/normal/106020.jpg,normal,8
dataset/images/blast/104882.jpg,blast,3
dataset/images/blast/101054.jpg,blast,3
dataset/images/tungro/106898.jpg,tungro,9
dataset/images/dead_heart/100026.jpg,dead_heart,5
dataset/images/normal/101856.jpg,normal,8
dataset/images/blast/107802.jpg,blast,3
dataset/images/normal/105211.jpg,normal,8
dataset/images/hispa/109796.jpg,hispa,7
dataset/images/bacterial_leaf_streak/103054.jpg,bacterial_leaf_streak,1
dataset/images/hispa/102568.jpg,hispa,7
dataset/images/blast/105945.jpg,blast,3
dataset/images/blast/105781.jpg,blast,3
dataset/images/downy_mildew/100725.jpg,downy_mildew,6
dataset/images/downy_mildew/102882.jpg,downy_mildew,6
dataset/images/bacterial_panicle_blight/102308.jpg,bacterial_panicle_blight,2
dataset/images/bacterial_leaf_blight/100445.jpg,bacterial_leaf_blight,0
dataset/images/blast/104508.jpg,blast,3
dataset/images/normal/110248.jpg,normal,8
dataset/images/dead_heart/101840.jpg,dead_heart,5
dataset/images/downy_mildew/109044.jpg,downy_mildew,6
dataset/images/blast/103453.jpg,blast,3
dataset/images/normal/105636.jpg,normal,8
dataset/images/hispa/102282.jpg,hispa,7
dataset/images/tungro/104354.jpg,tungro,9
dataset/images/dead_heart/109172.jpg,dead_heart,5
dataset/images/tungro/108925.jpg,tungro,9
dataset/images/tungro/106605.jpg,tungro,9
dataset/images/normal/100783.jpg,normal,8
dataset/images/dead_heart/107437.jpg,dead_heart,5
dataset/images/blast/101079.jpg,blast,3
dataset/images/dead_heart/110291.jpg,dead_heart,5
dataset/images/dead_heart/108752.jpg,dead_heart,5
dataset/images/bacterial_leaf_blight/100998.jpg,bacterial_leaf_blight,0
dataset/images/bacterial_leaf_blight/107251.jpg,bacterial_leaf_blight,0
dataset/images/bacterial_panicle_blight/103639.jpg,bacterial_panicle_blight,2
dataset/images/normal/108810.jpg,normal,8
dataset/images/hispa/100826.jpg,hispa,7
dataset/images/blast/107309.jpg,blast,3
dataset/images/tungro/107468.jpg,tungro,9
dataset/images/brown_spot/102586.jpg,brown_spot,4
dataset/images/brown_spot/105281.jpg,brown_spot,4
dataset/images/hispa/104894.jpg,hispa,7
dataset/images/dead_heart/104150.jpg,dead_heart,5
dataset/images/dead_heart/101409.jpg,dead_heart,5
dataset/images/normal/108190.jpg,normal,8
dataset/images/normal/107562.jpg,normal,8
dataset/images/bacterial_leaf_streak/101122.jpg,bacterial_leaf_streak,1
dataset/images/tungro/104562.jpg,tungro,9
dataset/images/hispa/102500.jpg,hispa,7
dataset/images/dead_heart/104046.jpg,dead_heart,5
dataset/images/bacterial_leaf_blight/100248.jpg,bacterial_leaf_blight,0
dataset/images/blast/107031.jpg,blast,3
dataset/images/dead_heart/109928.jpg,dead_heart,5
dataset/images/dead_heart/106648.jpg,dead_heart,5
dataset/images/tungro/105847.jpg,tungro,9
dataset/images/tungro/109147.jpg,tungro,9
dataset/images/tungro/106684.jpg,tungro,9
dataset/images/normal/100199.jpg,normal,8
dataset/images/brown_spot/106582.jpg,brown_spot,4
dataset/images/blast/105717.jpg,blast,3
dataset/images/brown_spot/110391.jpg,brown_spot,4
dataset/images/hispa/103685.jpg,hispa,7
dataset/images/bacterial_leaf_blight/102817.jpg,bacterial_leaf_blight,0
dataset/images/normal/102652.jpg,normal,8
dataset/images/normal/103814.jpg,normal,8
dataset/images/brown_spot/102064.jpg,brown_spot,4
dataset/images/dead_heart/107110.jpg,dead_heart,5
dataset/images/brown_spot/106780.jpg,brown_spot,4
dataset/images/normal/101123.jpg,normal,8
dataset/images/bacterial_panicle_blight/102477.jpg,bacterial_panicle_blight,2
dataset/images/downy_mildew/104095.jpg,downy_mildew,6
dataset/images/dead_heart/103657.jpg,dead_heart,5
dataset/images/downy_mildew/108392.jpg,downy_mildew,6
dataset/images/dead_heart/109290.jpg,dead_heart,5
dataset/images/bacterial_panicle_blight/103522.jpg,bacterial_panicle_blight,2
dataset/images/tungro/102638.jpg,tungro,9
dataset/images/hispa/100437.jpg,hispa,7
dataset/images/bacterial_leaf_streak/103519.jpg,bacterial_leaf_streak,1
dataset/images/normal/108888.jpg,normal,8
dataset/images/brown_spot/104104.jpg,brown_spot,4
dataset/images/downy_mildew/106387.jpg,downy_mildew,6
dataset/images/dead_heart/104948.jpg,dead_heart,5
dataset/images/downy_mildew/102640.jpg,downy_mildew,6
dataset/images/bacterial_leaf_blight/108005.jpg,bacterial_leaf_blight,0
dataset/images/brown_spot/107413.jpg,brown_spot,4
dataset/images/normal/107161.jpg,normal,8
dataset/images/normal/105492.jpg,normal,8
dataset/images/blast/107664.jpg,blast,3
dataset/images/brown_spot/105590.jpg,brown_spot,4
dataset/images/bacterial_leaf_streak/107749.jpg,bacterial_leaf_streak,1
dataset/images/bacterial_leaf_blight/108422.jpg,bacterial_leaf_blight,0
dataset/images/tungro/100100.jpg,tungro,9
dataset/images/normal/102279.jpg,normal,8
dataset/images/hispa/101615.jpg,hispa,7
dataset/images/hispa/101099.jpg,hispa,7
dataset/images/hispa/110045.jpg,hispa,7
dataset/images/dead_heart/105612.jpg,dead_heart,5
dataset/images/normal/102831.jpg,normal,8
dataset/images/dead_heart/106124.jpg,dead_heart,5
dataset/images/tungro/102392.jpg,tungro,9
dataset/images/normal/108013.jpg,normal,8
dataset/images/tungro/102860.jpg,tungro,9
dataset/images/tungro/110354.jpg,tungro,9
dataset/images/brown_spot/107654.jpg,brown_spot,4
dataset/images/normal/102888.jpg,normal,8
dataset/images/hispa/103115.jpg,hispa,7
dataset/images/hispa/107228.jpg,hispa,7
dataset/images/brown_spot/104322.jpg,brown_spot,4
dataset/images/normal/105775.jpg,normal,8
dataset/images/normal/104151.jpg,normal,8
dataset/images/bacterial_leaf_blight/107812.jpg,bacterial_leaf_blight,0
dataset/images/normal/103065.jpg,normal,8
dataset/images/tungro/102820.jpg,tungro,9
dataset/images/hispa/108206.jpg,hispa,7
dataset/images/hispa/107157.jpg,hispa,7
dataset/images/hispa/105420.jpg,hispa,7
dataset/images/bacterial_leaf_streak/104797.jpg,bacterial_leaf_streak,1
dataset/images/hispa/104143.jpg,hispa,7
dataset/images/normal/103616.jpg,normal,8
dataset/images/blast/108143.jpg,blast,3
dataset/images/dead_heart/106437.jpg,dead_heart,5
dataset/images/brown_spot/109576.jpg,brown_spot,4
dataset/images/dead_heart/106052.jpg,dead_heart,5
dataset/images/hispa/101257.jpg,hispa,7
dataset/images/bacterial_leaf_blight/102130.jpg,bacterial_leaf_blight,0
dataset/images/normal/104958.jpg,normal,8
dataset/images/brown_spot/100489.jpg,brown_spot,4
dataset/images/dead_heart/107351.jpg,dead_heart,5
dataset/images/normal/108188.jpg,normal,8
dataset/images/dead_heart/101463.jpg,dead_heart,5
dataset/images/brown_spot/103726.jpg,brown_spot,4
dataset/images/downy_mildew/107333.jpg,downy_mildew,6
dataset/images/tungro/107204.jpg,tungro,9
dataset/images/normal/103264.jpg,normal,8
dataset/images/dead_heart/105754.jpg,dead_heart,5
dataset/images/hispa/104304.jpg,hispa,7
dataset/images/downy_mildew/107517.jpg,downy_mildew,6
dataset/images/bacterial_leaf_blight/102516.jpg,bacterial_leaf_blight,0
dataset/images/blast/100312.jpg,blast,3
dataset/images/hispa/100787.jpg,hispa,7
dataset/images/downy_mildew/101024.jpg,downy_mildew,6
dataset/images/dead_heart/109512.jpg,dead_heart,5
dataset/images/blast/103855.jpg,blast,3
dataset/images/downy_mildew/100974.jpg,downy_mildew,6
dataset/images/downy_mildew/102245.jpg,downy_mildew,6
dataset/images/normal/106740.jpg,normal,8
dataset/images/hispa/109407.jpg,hispa,7
dataset/images/dead_heart/109152.jpg,dead_heart,5
dataset/images/tungro/101764.jpg,tungro,9
dataset/images/normal/104107.jpg,normal,8
dataset/images/tungro/101039.jpg,tungro,9
dataset/images/normal/109301.jpg,normal,8
dataset/images/dead_heart/100477.jpg,dead_heart,5
dataset/images/tungro/100287.jpg,tungro,9
dataset/images/bacterial_leaf_streak/103431.jpg,bacterial_leaf_streak,1
dataset/images/normal/106498.jpg,normal,8
dataset/images/downy_mildew/100431.jpg,downy_mildew,6
dataset/images/downy_mildew/110089.jpg,downy_mildew,6
dataset/images/tungro/108971.jpg,tungro,9
dataset/images/downy_mildew/107774.jpg,downy_mildew,6
dataset/images/bacterial_leaf_blight/104752.jpg,bacterial_leaf_blight,0
dataset/images/blast/102933.jpg,blast,3
dataset/images/tungro/101363.jpg,tungro,9
dataset/images/tungro/107686.jpg,tungro,9
dataset/images/tungro/103469.jpg,tungro,9
dataset/images/downy_mildew/107173.jpg,downy_mildew,6
dataset/images/bacterial_panicle_blight/109080.jpg,bacterial_panicle_blight,2
dataset/images/blast/103868.jpg,blast,3
dataset/images/brown_spot/106910.jpg,brown_spot,4
dataset/images/tungro/101842.jpg,tungro,9
dataset/images/downy_mildew/110105.jpg,downy_mildew,6
dataset/images/hispa/109373.jpg,hispa,7
dataset/images/bacterial_panicle_blight/107471.jpg,bacterial_panicle_blight,2
dataset/images/tungro/108328.jpg,tungro,9
dataset/images/tungro/108755.jpg,tungro,9
dataset/images/blast/108331.jpg,blast,3
dataset/images/brown_spot/109552.jpg,brown_spot,4
dataset/images/brown_spot/108661.jpg,brown_spot,4
dataset/images/normal/100076.jpg,normal,8
dataset/images/tungro/106129.jpg,tungro,9
dataset/images/normal/109625.jpg,normal,8
dataset/images/bacterial_leaf_streak/101816.jpg,bacterial_leaf_streak,1
dataset/images/blast/108825.jpg,blast,3
dataset/images/hispa/104496.jpg,hispa,7
dataset/images/blast/110278.jpg,blast,3
dataset/images/hispa/110198.jpg,hispa,7
dataset/images/normal/100216.jpg,normal,8
dataset/images/dead_heart/105978.jpg,dead_heart,5
dataset/images/brown_spot/108820.jpg,brown_spot,4
dataset/images/brown_spot/101855.jpg,brown_spot,4
dataset/images/tungro/104146.jpg,tungro,9
dataset/images/dead_heart/108899.jpg,dead_heart,5
dataset/images/bacterial_leaf_streak/109233.jpg,bacterial_leaf_streak,1
dataset/images/blast/104065.jpg,blast,3
dataset/images/bacterial_leaf_blight/109795.jpg,bacterial_leaf_blight,0
dataset/images/bacterial_leaf_blight/109669.jpg,bacterial_leaf_blight,0
dataset/images/blast/107373.jpg,blast,3
dataset/images/blast/100590.jpg,blast,3
dataset/images/dead_heart/101032.jpg,dead_heart,5
dataset/images/blast/103555.jpg,blast,3
dataset/images/dead_heart/102001.jpg,dead_heart,5
dataset/images/downy_mildew/103940.jpg,downy_mildew,6
dataset/images/tungro/102977.jpg,tungro,9
dataset/images/hispa/104581.jpg,hispa,7
dataset/images/brown_spot/108583.jpg,brown_spot,4
dataset/images/blast/106527.jpg,blast,3
dataset/images/normal/105134.jpg,normal,8
dataset/images/blast/109931.jpg,blast,3
dataset/images/dead_heart/106731.jpg,dead_heart,5
dataset/images/brown_spot/109013.jpg,brown_spot,4
dataset/images/hispa/102869.jpg,hispa,7
dataset/images/blast/100932.jpg,blast,3
dataset/images/downy_mildew/110042.jpg,downy_mildew,6
dataset/images/tungro/108165.jpg,tungro,9
dataset/images/normal/107066.jpg,normal,8
dataset/images/normal/107345.jpg,normal,8
dataset/images/normal/102924.jpg,normal,8
dataset/images/tungro/110297.jpg,tungro,9
dataset/images/hispa/104855.jpg,hispa,7
dataset/images/blast/102090.jpg,blast,3
dataset/images/downy_mildew/100788.jpg,downy_mildew,6
dataset/images/dead_heart/110232.jpg,dead_heart,5
dataset/images/tungro/105575.jpg,tungro,9
dataset/images/hispa/109267.jpg,hispa,7
dataset/images/normal/108285.jpg,normal,8
dataset/images/bacterial_leaf_blight/105443.jpg,bacterial_leaf_blight,0
dataset/images/bacterial_leaf_streak/101479.jpg,bacterial_leaf_streak,1
dataset/images/bacterial_leaf_blight/109021.jpg,bacterial_leaf_blight,0
dataset/images/normal/109622.jpg,normal,8
dataset/images/normal/101048.jpg,normal,8
dataset/images/tungro/109406.jpg,tungro,9
dataset/images/normal/105343.jpg,normal,8
dataset/images/dead_heart/107365.jpg,dead_heart,5
dataset/images/dead_heart/106829.jpg,dead_heart,5
dataset/images/dead_heart/108646.jpg,dead_heart,5
dataset/images/bacterial_leaf_blight/100635.jpg,bacterial_leaf_blight,0
dataset/images/dead_heart/110364.jpg,dead_heart,5
dataset/images/bacterial_leaf_blight/101169.jpg,bacterial_leaf_blight,0
dataset/images/tungro/106303.jpg,tungro,9
dataset/images/normal/101825.jpg,normal,8
dataset/images/normal/102380.jpg,normal,8
dataset/images/tungro/100014.jpg,tungro,9
dataset/images/normal/108935.jpg,normal,8
dataset/images/bacterial_leaf_streak/109906.jpg,bacterial_leaf_streak,1
dataset/images/bacterial_panicle_blight/103233.jpg,bacterial_panicle_blight,2
dataset/images/blast/107781.jpg,blast,3
dataset/images/dead_heart/101560.jpg,dead_heart,5
dataset/images/bacterial_leaf_blight/101979.jpg,bacterial_leaf_blight,0
dataset/images/dead_heart/101527.jpg,dead_heart,5
dataset/images/hispa/106408.jpg,hispa,7
dataset/images/tungro/104773.jpg,tungro,9
dataset/images/normal/104211.jpg,normal,8
dataset/images/brown_spot/103991.jpg,brown_spot,4
dataset/images/normal/104142.jpg,normal,8
dataset/images/tungro/104063.jpg,tungro,9
dataset/images/dead_heart/109120.jpg,dead_heart,5
dataset/images/dead_heart/105972.jpg,dead_heart,5
dataset/images/hispa/102099.jpg,hispa,7
dataset/images/blast/107411.jpg,blast,3
dataset/images/dead_heart/103145.jpg,dead_heart,5
dataset/images/dead_heart/100578.jpg,dead_heart,5
dataset/images/brown_spot/103809.jpg,brown_spot,4
dataset/images/hispa/102610.jpg,hispa,7
dataset/images/normal/108769.jpg,normal,8
dataset/images/blast/109968.jpg,blast,3
dataset/images/downy_mildew/106523.jpg,downy_mildew,6
dataset/images/hispa/106004.jpg,hispa,7
dataset/images/normal/104313.jpg,normal,8
dataset/images/tungro/109012.jpg,tungro,9
dataset/images/hispa/106583.jpg,hispa,7
dataset/images/dead_heart/104112.jpg,dead_heart,5
dataset/images/tungro/102974.jpg,tungro,9
dataset/images/brown_spot/102695.jpg,brown_spot,4
dataset/images/normal/100370.jpg,normal,8
dataset/images/tungro/110328.jpg,tungro,9
dataset/images/normal/110255.jpg,normal,8
dataset/images/blast/101555.jpg,blast,3
dataset/images/dead_heart/104230.jpg,dead_heart,5
dataset/images/normal/100419.jpg,normal,8
dataset/images/brown_spot/100035.jpg,brown_spot,4
dataset/images/hispa/105737.jpg,hispa,7
dataset/images/blast/101042.jpg,blast,3
dataset/images/hispa/107168.jpg,hispa,7
dataset/images/blast/101749.jpg,blast,3
dataset/images/hispa/100533.jpg,hispa,7
dataset/images/blast/110172.jpg,blast,3
dataset/images/tungro/101951.jpg,tungro,9
dataset/images/downy_mildew/108970.jpg,downy_mildew,6
dataset/images/downy_mildew/103822.jpg,downy_mildew,6
dataset/images/normal/105816.jpg,normal,8
dataset/images/normal/108525.jpg,normal,8
dataset/images/hispa/103641.jpg,hispa,7
dataset/images/normal/105144.jpg,normal,8
dataset/images/dead_heart/108094.jpg,dead_heart,5
dataset/images/hispa/103222.jpg,hispa,7
dataset/images/dead_heart/110150.jpg,dead_heart,5
dataset/images/dead_heart/102216.jpg,dead_heart,5
dataset/images/normal/104755.jpg,normal,8
dataset/images/hispa/106352.jpg,hispa,7
dataset/images/brown_spot/108290.jpg,brown_spot,4
dataset/images/blast/106392.jpg,blast,3
dataset/images/brown_spot/105969.jpg,brown_spot,4
dataset/images/bacterial_leaf_blight/100169.jpg,bacterial_leaf_blight,0
dataset/images/hispa/102435.jpg,hispa,7
dataset/images/blast/107713.jpg,blast,3
dataset/images/normal/104213.jpg,normal,8
dataset/images/tungro/101986.jpg,tungro,9
dataset/images/normal/105032.jpg,normal,8
dataset/images/dead_heart/105644.jpg,dead_heart,5
dataset/images/bacterial_panicle_blight/107696.jpg,bacterial_panicle_blight,2
dataset/images/hispa/104377.jpg,hispa,7
dataset/images/brown_spot/102459.jpg,brown_spot,4
dataset/images/tungro/109598.jpg,tungro,9
dataset/images/dead_heart/105713.jpg,dead_heart,5
dataset/images/brown_spot/104796.jpg,brown_spot,4
dataset/images/normal/105143.jpg,normal,8
dataset/images/tungro/106594.jpg,tungro,9
dataset/images/blast/100739.jpg,blast,3
dataset/images/bacterial_leaf_blight/104086.jpg,bacterial_leaf_blight,0
dataset/images/hispa/105190.jpg,hispa,7
dataset/images/blast/105247.jpg,blast,3
dataset/images/dead_heart/107023.jpg,dead_heart,5
dataset/images/hispa/103636.jpg,hispa,7
dataset/images/downy_mildew/103989.jpg,downy_mildew,6
